-3.	0.
-2.9	0.
-2.8	0.
-2.7	0.
-2.6	0.
-2.5	0.
-2.4	0.
-2.3	0.
-2.2	0.
-2.1	0.
-2.	0.
-1.9	0.
-1.7999999999999998	0.
-1.7	0.
-1.5999999999999999	0.
-1.5	0.
-1.4	0.
-1.2999999999999998	0.
-1.2	0.
-1.0999999999999999	0.
-1.	0.
-0.8999999999999999	0.
-0.7999999999999998	0.
-0.6999999999999997	0.
-0.5999999999999996	0.
-0.5	2.326141751007342e-246
-0.3999999999999999	3.4542598557457006e-197
-0.2999999999999999	4.313098574885804e-158
-0.19999999999999976	2.832905846301288e-127
-0.09999999999999964	3.1833149710284684e-99
0.	2.468755984872013e-79
0.1000000000000001	1.941569155462482e-63
0.20000000000000015	1.1589051295890942e-50
0.30000000000000027	1.8618731945980095e-40
0.40000000000000036	3.0110801697186144e-32
0.5	1.270094909338636e-25
0.6000000000000001	2.9693388078615787e-20
0.7000000000000002	8.248123160503561e-16
0.8000000000000003	3.0526610310423365e-12
0.9000000000000004	2.670690342453114e-9
1.	0.002077298590203787
1.1000000000000005	0.34416056055827
1.2000000000000002	26.039175259896663
1.2999999999999998	1053.3751165580497
1.4000000000000004	26058.990317975964
1.5	420041.04005765874
1.6000000000000005	4.931086511612973e6
1.7000000000000002	4.425528870570862e7
1.8000000000000007	3.16188681756127e8
1.9000000000000004	1.8305509173194659e9
2.	9.008982601654444e9
2.1000000000000005	3.8179352279353455e10
2.2	1.460942461255644e11
2.3000000000000007	4.9969271894046844e11
2.4000000000000004	1.5667085702188105e12
2.5	4.650303109774314e12
2.6000000000000005	1.323938479756457e13
2.7	3.4909966602027996e13
2.8000000000000007	9.09363767258359e13
2.9000000000000004	2.31862262484787e14
3.	5.795798308210846e14
3.1000000000000005	1.3536961384471045e15
3.2	3.2896321783766225e15
3.3000000000000007	7.619293286674324e15
